,S,K,T,r,sigma,value
67,69.19558152692969,67.97044944805758,1.8630468427275204,0.0446119608249075,0.8434557219044188,25.438901149545547
68,67.85361423419711,89.50682429904978,3.6153512658450375,0.0018607431550049845,0.7189808810783175,50.820044257595676
69,152.5478368062477,57.51400894843521,4.417005763255783,0.04699674384347823,1.2816294028601554,32.572886380030866
70,13.890240731844038,130.53243618352855,3.1544608929952163,0.033161872740669326,0.5496586519020994,103.85876717117081
71,122.05422118251772,149.90913506183585,2.672039305792971,0.015434104313696451,0.8969722195608942,82.60185621962566
72,128.85189653525242,106.49032056447413,3.095462152489575,0.02107012734617092,0.12594377083537656,1.539692059768182
73,26.123231322694384,129.1822390801275,0.26428581656746664,0.013038338700360742,0.4956169057813587,102.61463146525465
74,18.08323329819197,121.99116827335834,2.338723146350366,0.03110689825511024,1.0087733588541643,98.62895016488513
75,132.65401602624362,75.65424997092202,1.4071020582955607,0.042949966638817505,0.9632752627899719,18.827504854589773
76,14.985917037823594,115.96185308466167,4.769616325194452,0.005101429059833317,0.9172676580018189,103.12686543856954
77,58.66638400002695,67.729648330891,4.458751377179825,0.015694063043698345,1.1190844022024666,48.70636228161279
78,116.76558983802987,112.02352474029291,3.031338896341773,0.012689974161531264,0.14948375379286155,7.681010559657025
79,11.18518435067941,66.86430331489241,1.4008190024729028,0.01065625805925888,0.5777112312648107,54.714847982181524
80,196.0257761512195,131.89869853129193,0.15902028462515538,0.03991814724398672,0.835052991798944,2.9128424901866197
81,56.58832029217844,105.52612983987294,1.5617137716244116,0.03385667009309304,1.352199828482908,70.91627088834139
82,179.59539531100924,69.06440944212217,1.7463661117450373,0.01925271666456948,0.9835768227343135,16.223939177193778
83,149.67407150773082,112.79647221341257,4.0832771504379375,0.01198123662342682,0.1280380117221593,1.5413506800875307
84,102.36313782512072,124.56911133361122,3.958054912506848,0.04877065403358893,0.7518102988449843,56.095744031829824
85,159.55987484139436,94.0716261315774,2.3327798350753466,0.028232832603344755,0.5504115102363225,13.390481554233705
86,96.78657961287685,80.56693307218487,2.110290692796096,0.044824468742216135,1.1481525962310928,39.461978562954975
87,183.8054151862902,122.77351501665332,2.8001198438441794,0.0010017305674774224,1.1074888374018346,69.94087530755355
88,142.55641481457212,132.27032591475512,1.998857026235068,0.022433794599306382,0.538795666589548,32.33563321521931
89,143.26151316072173,146.03369938465,3.1249153342609097,0.0036635389267702686,0.33593017980911427,34.13477586680196
90,72.35541419231272,118.26593505398841,1.4309920827221996,0.03487422256284315,1.1660882690144814,69.59475065995538
91,19.888615936730346,110.89254670226842,2.5316019120010704,0.03226115329556461,0.950934738492752,86.34196544604465
92,14.388950147887481,67.32492847947373,1.4685305659429682,0.004293385552068759,1.2037376225154874,55.382986961090765
93,42.473750894103276,134.7733485049768,1.506038581133768,0.0035497101449063775,1.191492679683004,103.2255421093573
94,112.3341990053716,98.1747701413604,1.5675153879070418,0.043038485254664104,0.5130076738372679,16.640051344075975
95,136.37614831858477,111.18042301439255,1.4900496983100249,0.044684724765141355,0.42312834844794106,11.511756457747147
96,8.50202361450032,101.0374124047591,0.43426527043682106,0.01922879618181413,1.427301208179769,91.72925964200991
97,114.74602780687466,67.36354810742291,3.0418798187173612,0.008937045647594503,0.4010619724306383,7.0313176978596434
98,21.99535932602319,59.22521500702837,2.382627860759942,0.023479040734100756,1.1286564034157094,43.428035078568584
99,199.11271118798578,111.82827482298251,0.7396122951440431,0.0034331198116424014,0.2370803166088954,0.01998426163488959
100,15.031561983899145,62.68897050264801,4.185389601886214,0.04740988140164283,0.3824777005656021,36.885680823534706
101,198.08165544449452,64.08635386940838,2.1718486728896935,0.00853448139083338,0.08952249536164969,2.8886376942925532e-18
102,158.0101992411411,86.93986259352437,3.0515034871674733,0.012245087861782692,0.18463970581259848,0.3394775771950589
103,180.24237102445593,138.71460102742088,1.711738118324957,0.03956737979344698,1.2357503813228263,66.20883452603034
104,29.81918315536829,79.9983982645454,0.6447480210635631,0.04832480674517932,0.45260420806699114,47.74805323983901
105,190.80373093703142,125.44302106549485,3.5550578032339515,0.018809901816793543,1.3289481236261775,86.22240756733969
106,147.6510867571804,124.65355948713076,1.0763906675236719,0.012487540773876284,0.9233709013360571,38.30837639657716
107,62.57351883597764,126.75396535846826,0.862646586540986,0.03597594640818727,1.1895997277044845,75.10156330558652
108,14.835909711003525,97.5734027423795,3.581451282755921,0.039519555678789196,1.1825242521084927,76.8083186637343
109,168.17902517868592,113.68597805934237,4.923123192265894,0.03005797025300825,0.5400900958308583,30.10748105948503
110,85.6742380513205,67.145855130244,0.78322904201374,0.024362179357466537,1.2661921305142076,23.071353063103853
111,73.98864039504936,91.66274533432428,3.2152286014033393,0.003441719545088045,1.3800108425600563,72.99991161736202
112,143.50248594812697,85.47532426198444,0.10644905161430351,0.03841717291882067,1.488273680792804,3.7916215369607684
113,0.6943993824732653,91.01211825875234,0.5038803355108901,0.030371643589469862,0.7316119146656862,88.93550256220526
114,6.249528182948483,94.05235153897388,1.3276645947558845,0.0029046786196784973,1.4706234007011008,88.17765555730841
115,176.7509509028138,89.6360790309221,2.9079110276978004,0.04273074194648795,1.306395857962161,48.896003236651616
116,24.08543178127376,132.83169507503675,0.10679437670494452,0.046615024435068736,0.9710376802121785,108.0866409248097
117,133.05273384536753,68.03812485851893,3.9226156681348194,0.03910881410613556,0.9115365576225627,27.652882371015828
118,147.578312076853,135.43886371268133,3.693740289286409,0.024111417112341972,0.055088128875458435,0.29375912132853976
119,161.02477623437838,74.80560534846381,2.1817971960068006,0.022045293213184148,1.361394252696171,38.997526809214605
120,169.74454015774046,54.302117285149095,4.510192263136964,0.01937970372060321,1.3276520689326863,36.03300161170023
121,108.01839604095203,86.12624565669961,0.9339862041680891,0.011919899494505712,0.6076270660226024,12.626117020098071
122,133.7866920045305,54.528872662094756,0.8315267045494651,0.04468196962063557,1.1923079622299562,9.015776459837307
123,184.66945064910928,63.8842603833927,1.4034079730309612,0.038923401249372984,0.15590566852252086,2.3144754543424437e-09
124,144.3964359194887,124.43221759660345,4.1316916204200025,0.013988709458554571,0.354049874457982,24.751502846027016
125,112.54037909423154,116.16249529874723,4.365527987632242,0.033044677646136764,0.500088753632603,36.707319143409755
126,50.09330163292647,115.05995812955095,4.245951179444706,0.02218590825106875,0.07318588386424946,54.62282093212245
127,1.5282153799409448,69.60537194163689,2.020446837927754,0.04549589654942301,0.22947351259441118,61.96415245564211
128,53.06786472755232,134.5899273469021,2.898536431926739,0.042279152368660484,0.8798084774789311,85.17140801927061
129,158.8427300047406,90.6916081381834,1.856113117549032,0.049970250386285185,1.1052033397619683,32.98184538309842
130,190.71098070743108,65.46877109603183,1.1614931381994165,0.024942209416566594,0.8405032379074445,5.0925621140721
131,143.85421068527498,122.57782143155869,4.9717759158662025,0.0460411661416894,1.314711050545648,80.6929714607811
132,145.39349321820836,70.36176640607917,2.752417301619534,0.014163177120026203,0.8823279530928109,24.204178853654025
133,15.903829979721774,94.82324433101846,4.81803147164456,0.02139893472633886,1.4584876531812923,81.85709754516695
134,97.0739807692168,113.95852640743055,0.8476200264499861,0.04400363606338779,0.37848468451941353,21.534748885974743
135,5.049995693440246,148.65330875131636,4.004072044370378,0.041994778206858575,1.3270691547025009,122.6565404430821
136,187.3522431266078,65.38594802488467,1.3295057991277681,0.017455102877737792,1.1312127758077786,14.479847449358989
137,98.10735997008865,130.746889405773,4.671955635979507,0.046161311332333685,1.0086917958087611,77.36242567618272
138,53.500563263561205,60.70671507471293,3.9697738431516907,0.03130873014561506,1.292922599299879,43.02165035697483
139,58.3116585994395,133.3551212271972,1.7347474324101508,0.023914805116621873,0.5712381347115283,74.37580063627425
140,123.98238179978564,51.26717650825397,2.643317715787009,0.02199062128674205,0.7848322106394305,11.794072857453523
141,82.22515379608708,139.46225492605276,1.98589224115898,0.049717650668242755,1.3765403233682874,92.9263054059886
142,14.102382802366842,56.4553640317057,2.742455562762807,0.010065467058932239,1.4166546057859615,48.832036977532596
143,175.33005824077648,130.06366047715295,3.8920568882462963,0.01703974230618832,0.1922145330380045,4.899525555838693
144,92.93508253819994,106.361118979657,0.37260114441351133,0.003636944949033049,0.5973296571257365,21.989353914399317
145,77.82523425565144,147.69465431676102,1.5327189554411524,0.018498626531628967,0.6073277096934767,74.67325141246022
146,86.72515070471644,73.990344785154,4.491459233681866,0.031088308318914428,1.3269623510171713,52.46126050277576
147,4.153437458550591,117.16619003106963,4.974886019054554,0.03974729498205598,0.24828960025389296,91.99133409987283
148,152.80082464693646,136.13582703783783,0.17363623478520163,0.024766656426034726,1.109357711440414,18.592140454819614
149,16.859903508149298,86.90407047981184,0.6876313960406316,0.04788302710232933,1.2051866455118163,68.01232214264869
150,94.37440507284722,101.7003680497622,3.2961913073017564,0.03243009050114692,1.3758531043977087,71.73213347249805
151,101.74279691677017,125.56883698314161,1.98397700500577,0.04866950581318784,0.8038757293318735,52.590785196172476
152,6.658552610597046,113.10460897763929,2.5598972000796083,0.033110967015470935,0.8323783704695888,97.46472253599399
153,37.11421719738812,68.02892188478168,4.8370043000870115,0.002047919632906162,0.6028401508921876,42.980155512639705
154,196.9613055638753,54.52215683429122,2.0873747179223967,0.027567144382863677,1.4965179943307667,26.121657678465787
155,181.5033676999682,64.21856779170395,1.1650645908286228,0.021124255726494567,0.6953154404615539,2.687996969935151
156,112.19939887011078,69.73815153067908,2.377654304235315,0.008822960368821943,1.202519634049845,37.86523101479536
157,44.594074681160414,50.31069272050033,0.43013511739912635,0.0018136377718705535,0.941291453159942,14.546638872804749
158,2.839694206370136,88.09309776951406,3.7860625603388742,0.0024300115925469253,0.7087276288956162,84.48419292467561
159,20.831646739488296,66.81376043068384,3.1475894040285386,0.005199275153994643,0.8054358901919836,50.334406118737235
160,77.89808770101656,146.38452461002802,0.2767415086900227,0.006464065694269115,0.8733825697502322,70.1127261257732
161,4.9429513984379,86.68867498965062,1.6663270606776837,0.023793039007484904,0.4686766417721607,78.37602322737845
162,158.95281574221917,130.01166172863293,3.561962146693401,0.035957906025503576,0.32858866740975307,15.3763445276231
163,182.55037227771186,106.63649822538602,4.183083940159763,0.009532756052353202,0.838580881137081,50.390903368020055
164,65.20656875978237,133.40760785271098,3.208336756014309,0.03761172154289176,0.06060863830888999,53.035989584548275
165,191.03098102940123,117.85078566079838,2.680500003144237,0.02919154104629037,0.6970619033732899,30.40118912673378
166,32.0888878522259,95.55187024498878,0.5162728992349969,0.023356012491068896,1.4280791245327369,66.23299991507055
167,176.21192953408,73.1682203626476,3.286877926156026,0.04110362031494654,0.33366075820083213,1.2018154844969668
168,194.06917414299426,62.88636155059769,3.077773210942264,0.013450166257480953,1.1451697131418215,29.115574275868155
169,96.83572912666472,136.66745336807287,1.0123666858544804,0.023688490277136286,1.1835722030224187,71.55960267009603
170,57.288527459309016,94.21773173939992,1.556641361331087,0.004749572392683312,0.2866405491598581,37.2478073907184
171,53.32892640979212,75.3804709443846,2.431805610564466,0.005865482236530876,0.8198180830717271,41.833754040653446
172,77.30807366420316,147.14171484566037,4.554800045738805,0.03653994689173708,1.1548927077004532,103.44321879767952
173,18.291465675213246,55.51047986662384,2.6509462361754177,0.03141924984220619,0.6727260448064518,35.64280249856974
174,104.4195138609703,52.703364620847616,1.4861141078630558,0.0449057947300681,1.4210075465462453,22.787609767009222
175,138.73628503798273,120.51910271434892,0.6966488280646638,0.0369835758012496,0.7417225452876225,21.57870295072818
176,96.00364683094116,75.07253348548923,0.43813900185045773,0.020418771035817285,0.9338331972385915,11.549150347880502
177,187.66456351891873,141.24689418852904,1.51042656067427,0.021838168570305693,0.8102872450599158,39.19081217112155
178,5.811004897759564,82.23954114548678,2.3842578950346622,0.029049855478123922,0.4097064936798236,70.92528284324126
179,8.011778487015352,76.46385769378806,1.3401438048544052,0.019727845317590503,0.3395311697068196,66.45700553855916
180,20.16007084930167,115.37448988872997,3.5292291933049795,0.03507002124182211,0.7417773124424005,85.0375085296713
181,67.37306708425135,100.70051807976915,3.9880337166901993,0.047913662423131526,0.7508607987138352,49.38660487120207
182,140.76063125986678,146.61358163355885,2.0282114034640832,0.03663776373448672,0.608756987090141,44.13209540281205
183,128.3211946472191,142.35647716175464,0.15090956193590244,0.017424653050372822,0.6310132383840509,21.115029871747254
184,144.35673500946362,57.4607669576493,3.362820652137666,0.03497917448992351,0.10361648889749445,6.404372433380038e-08
185,13.735655732156161,77.16293534206736,0.47835611681237233,0.0056478025520822,1.0447193442761196,63.282480517252225
186,64.38896485246408,106.74882725193692,0.32614216395550844,0.02948518900636991,0.9338363828712993,45.429431838318536
187,147.30204459343764,78.31324120661264,3.0245694984212483,0.04818438103441004,0.1538878320776958,0.014112631643606377
188,167.94854879869106,64.73667053735582,4.263146608616647,0.0415656802355005,0.6175450230918892,11.07479674187328
189,148.39595796855792,96.89491262891404,0.24767154018626003,0.012130397472502646,1.4419444560321177,14.042390295946579
190,57.69930994927665,83.62836387770469,2.3503401912409636,0.02270721020516909,0.05110479358446421,21.582874769715787
191,1.774375955798746,81.37723682473211,1.4504346957035645,0.0014684530725526234,1.279464610847542,79.46043463295862
192,77.77362429144561,90.54208529160775,4.248207258451478,0.013308617166459591,1.1015579825170938,64.66889815034766
193,3.339955979557163,99.97621368888005,4.596069153157859,0.00848551411174908,1.1700080421516426,93.91210359036364
194,123.60441688385195,115.44849917024837,3.4911241432287987,0.022141243486038707,1.0193120187057838,67.73306805914014
195,160.31735035265956,124.48329361566348,3.6872774795577645,0.04389275702265832,0.8091079531232692,49.8073381545308
196,133.04212812449674,51.09462230364423,3.6681533597179072,0.04133963015080449,1.1212510580011052,23.79481221604005
197,67.92558960361355,85.33238832173512,3.8513868243477645,0.04541457249733859,0.3172367454067516,18.97330768951808
198,153.44138955088042,115.01349060655248,2.4222534934208735,0.036849357084457676,1.2486361070226628,63.51934981563219
199,128.7129733445852,62.77397879889391,1.2433520021251971,0.04766798578376122,0.5146246532004761,1.9701148732823697
200,90.11336986374701,141.3627411597478,2.834293096987234,0.037532475836252584,0.4832086006839963,55.612267020445415
201,13.979633686032633,94.83040484070557,3.7205695060761275,0.040300617828069846,0.054167973974481295,67.64644757839432
202,40.78755696440126,124.94099860556102,4.343689319481911,0.01673021009984713,1.3694007776616033,106.05726328135353
203,155.3903238388787,91.22110043135922,4.146550960132191,0.025531039428348917,1.4358672781400383,66.07357784970655
204,3.191954890307458,87.9677186526176,2.50454942733851,0.04232812607883567,1.3050225038391574,76.50494482974183
205,16.760172925238017,53.731710426713484,0.8915317306917159,0.03831722430867343,1.429023083680864,39.07486141531834
206,195.44482045375668,58.99638911074542,0.2733234241138299,0.03252001499943691,0.1407455591169288,4.610220223430959e-61
207,197.99772496797218,134.63627718707974,3.761627376820558,0.036366722117780234,1.4751880276206266,94.40880465136266
208,156.9320596913902,60.761174959135985,1.296021505663521,0.03207441503578059,0.20587920060788628,5.715661680520158e-05
209,43.80436145724032,141.8167823966575,0.9128036373516057,0.03082888155737771,1.2026507095172165,100.80858100220848
210,63.29084717748417,140.98129277145375,2.760126309306496,0.0406956234940149,0.3131848180522729,64.67748997424405
211,190.98221670898278,111.0248516205072,0.5774995771622771,0.003653001120654884,0.6050908094331191,3.8076270860891075
212,74.38587899433887,125.3517719432009,3.033315030404124,0.04927401758091271,1.3693150774237277,87.20957205898225
213,63.25441537677865,74.44521251922991,2.2548036192511995,0.002443833601494416,0.5072842130363997,26.16947046138749
214,93.20456259787994,98.45583545528646,3.1506626651716423,0.011460291149641002,0.6101214639589774,39.63161766307769
215,148.9837804327541,142.16915325906527,4.015444941328527,0.018062343120949457,0.643040699184042,59.445850784034846
216,103.60502777767965,130.8365200485527,0.8049123300552008,0.0016161876085911677,1.4685843721254108,71.68563702897418
217,131.74839686454084,74.34489784897616,1.154949427675012,0.028970463759980834,0.2511468840336986,0.1123791103874392
218,25.54103516592834,107.7520256675507,2.8545429003902867,0.019640777390837152,0.7663092902204717,80.54857930959759
219,78.9690427914566,75.59494917577882,1.7568120400433274,0.011046304424776929,0.13533801732428213,3.3915003927922243
220,120.361932584894,102.56381431820176,1.426827890694381,0.02598753323961733,0.5540825522879573,18.853479666133435
221,178.1470417668118,62.4434173220511,0.6049330911637307,0.045130773155341725,1.307424961081034,7.257082590160909
222,4.588927657089292,71.79617747998029,4.700181366383369,0.006950007438467872,1.2402804520469195,67.15086419790198
223,5.13465153173378,56.79869823298432,2.10847091836533,0.02597283970792746,0.6958861183963033,48.688777071268106
224,21.52920761945616,133.0459842720909,0.9248271618437998,0.022672214357520808,1.2330941209580533,110.31114488975254
225,29.071087586337164,74.73207245335668,4.318056958725685,0.01242543800768324,0.8112218802315379,53.849460249243116
226,182.6666965267051,68.64051477637496,3.2615637097518873,0.02415705199235214,1.3655912731433821,41.26260609329829
227,197.110541381844,90.56588055508497,0.3886105410238999,0.03947004309642422,1.3787500373310135,10.370674540236209
228,31.085476913349396,115.390518948997,2.410934047827208,0.0024873270934921733,1.1828407147580526,95.78920796388184
229,181.0141475467699,91.2006019569349,3.374166766685887,0.020527079107233167,1.0413325781569858,44.67212472743153
230,130.43964339811927,127.4111868176132,4.594469391348576,0.03006607107177316,1.0384540857957913,79.04878355416369
231,59.5567468047705,128.32568393836146,3.8019134699457013,0.009609781561618836,1.028748704539249,97.53429909637794
232,97.25531811681122,98.6276320867174,3.660604322539135,0.019205160048647727,1.4973953266289246,77.56010183483251
233,77.41311603661603,94.51654414961462,2.5407819739647786,0.031536609190044786,0.5659293426294483,33.7995389595972
234,0.16626883724408792,54.98917363294093,0.40584409903003993,0.023262710458237995,1.397732205399166,54.30619313475108
235,11.772552001399594,65.73028100324494,2.6608754075693963,0.011164977850586854,0.706156670154178,52.91883030713145
236,105.71517401048641,97.26611573614694,3.7782052033816,0.004027576849582456,0.7209575729068932,47.19033951099091
237,145.54440359535272,77.50290069870343,0.05087843974533712,0.04081395182701434,0.5323595658367154,1.5872722816186963e-07
238,128.0718903049403,144.91955521901866,3.839485577497874,0.042083539082884806,0.6610708370228575,58.316266915428784
239,4.0781638841050905,109.30725729181374,1.6980764027390827,0.025705221820171206,0.17903490552990964,100.56052525504943
240,134.4347831182443,93.55763383174332,3.0121397117605095,0.03274446682311481,1.3954865610883727,60.909772257507925
241,162.21119200374923,79.80315413691599,0.9376233071718026,0.0207118006641662,0.9712609453016496,12.48446407323437
242,63.00771043409226,147.13259299631108,0.49364426171678855,0.039058864298442,0.7769731436320421,82.73953006113345
243,177.24842555858083,70.12238854972446,3.913080827883216,0.02841042982137635,0.7277917652460978,18.082397224814866
244,71.92622806960462,82.09942727915534,0.7144064872685169,0.02842460643469103,0.3565130657273372,14.003179740136027
245,77.27753119149936,72.38288307729592,1.0720345232771962,0.039627372225843796,1.083465345544978,27.350070165888976
246,0.5601754005427395,147.46274257499726,2.569596231082939,0.031181614546038836,1.41532608752628,135.57802777364572
247,20.74308874811941,120.96179638761322,3.0544774914279045,0.02592028680115057,1.22523383048264,100.16675665476994
248,182.08132873655782,143.20109351973585,1.2600534284843257,0.026584104295935287,1.3233968176162028,66.34577144553882
249,132.90380569543768,92.55646489261605,0.14186483699390906,0.028705863962451728,1.0804419322063692,4.474258307412537
250,135.15546364245998,98.64047357522153,4.79470954736989,0.012542436190610233,0.05813820345252874,0.006568680635634899
251,60.45887889039798,59.84466472271359,1.2069555061196318,0.043923273711298214,0.43268274636846493,9.253626106378587
252,172.07901111468024,80.92577729245707,3.3131632258822847,0.04557633044660414,1.1115583075883533,37.2245990927796
253,188.54864809143743,67.31721563413835,2.880968295655147,0.04242367909757068,0.8041813351254745,14.001951038981622
254,85.56336591585895,112.08981044149996,2.7273477842694334,0.03607844056276033,1.4502192313928057,80.07100478549631
255,130.32792208700886,125.11033772185395,1.6581186599946507,0.04306009225661569,1.3649139897458318,69.77315301162454
256,26.00663890688113,66.16239630625499,3.6822202268360105,0.02720289831213573,0.6347458441997578,40.20946231601749
257,125.89536523493081,117.40950169835914,0.8202684390717419,0.0443649793803077,1.3773071691812462,49.68950902541144
258,184.0079757767328,142.71587249359254,0.7925609504380549,0.008218973057333642,0.6894380999212303,21.517518881033745
259,187.02624584097208,124.94929246531281,0.23703838334520222,0.024719957475951473,0.8506141775261934,5.307176758624156
260,16.233406059974364,111.27832674886277,2.5265009394281157,0.004178356788448159,0.83025517673777,95.44212537662193
261,136.37232288617443,84.04280381897941,4.519554405681354,0.007220220557179001,1.1947946320319256,60.11696208294241
262,178.65088889841448,82.4078749408948,1.7813832534320189,0.03311091975121926,0.26439438875284815,0.12595234467960292
263,148.01483569998595,112.85258851707975,4.467306078255473,0.011468537913798704,0.632845736024456,44.5033624017983
264,129.98334817493733,61.98546478010502,1.2215212326883544,0.0061616581988764045,0.9312227471443408,11.653353733581536
